# Agent Annotate v42.11 — all 800 currently-annotated NCTs (629 train + 86 val + 85 test)
# Generated 2026-06-03 by merging scripts/dataset_v42_11/{train_dev_corpus_5c8d0aa0431a, val_8d9398b0af66, test_b9301e02fef5}.csv
# Source jobs: 5c8d0aa0431a (train), 8d9398b0af66 (val), b9301e02fef5 (test). Pipeline v42.11.
# The Cohort column identifies the formal train/val/test split (established 2026-05-11).
Cohort,Source Job ID,NCT ID,Study Title,Study Status,Phase,Conditions,Interventions,Classification,Classification Evidence,Classification Sources,Classification Evidence Text,Delivery Mode,Delivery Mode Evidence,Delivery Mode Sources,Delivery Mode Evidence Text,Outcome,Outcome Evidence,Outcome Sources,Outcome Evidence Text,Reason for Failure,Reason for Failure Evidence,Reason for Failure Sources,Reason for Failure Evidence Text,Peptide,Peptide Evidence,Peptide Sources,Peptide Evidence Text,Sequence,Sequence Evidence,Sequence Sources,Sequence Evidence Text
val,8d9398b0af66,NCT00002083,Intranasal Peptide T in the Treatment of Painful Peripheral Neuropathy of AIDS,COMPLETED,NA,"HIV Infections, Peripheral Nervous System Disease",DRUG: Peptide T,Other,,,,Other,https://clinicaltrials.gov/study/NCT00002083,clinicaltrials_gov:NCT00002083,Title: Intranasal Peptide T in the Treatment of Painful Peripheral Neuropathy of AIDS,Positive,https://clinicaltrials.gov/study/NCT00002083; PMID:38378653; PMID:23331950; PMID:22036959; PMID:23528916; PMID:32719563; PMID:39379341; PMID:36967387; https://www.uniprot.org/uniprotkb/Q9TWR4; https://www.uniprot.org/uniprotkb/P17231,clinicaltrials_gov:NCT00002083; PMID:38378653; PMID:23331950; PMID:22036959; PMID:23528916; PMID:32719563; PMID:39379341; PMID:36967387; uniprot:Q9TWR4; uniprot:P17231,"Conditions: HIV Infections, Peripheral Nervous System Disease | Keywords: Peptide T, HIV-1, Administration, Intranasal, Acquired Immunodeficiency Syndrome, Peripheral Nervous System Diseases",,,,,True,,,,,,,
val,8d9398b0af66,NCT00004358,Phase II Study of Calcitonin for Tumoral Calcinosis,COMPLETED,PHASE2,Calcinosis,DRUG: calcitonin,Other,,,,Injection/Infusion,https://clinicaltrials.gov/study/NCT00004358,clinicaltrials_gov:NCT00004358,"OBJECTIVES: I. Determine whether intermittent, long-term, subcutaneous administration of calcitonin increases phosphaturia, reduces hyperphosphatemia, and increases intact parathyroid hormone level...",Positive,https://clinicaltrials.gov/study/NCT00004358; https://api.fda.gov; PMID:27699644; PMID:40586407; PMID:2745932; PMID:7899646; PMID:9035162; https://doi.org/10.53347/rid-26021; https://doi.org/10.1007/springerreference_39947; https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=685,clinicaltrials_gov:NCT00004358; openfda:calcitonin; PMID:27699644; PMID:40586407; PMID:2745932; PMID:7899646; PMID:9035162; crossref:DOI:10.53347/rid-26021; crossref:DOI:10.1007/springerreference_39947; iuphar:GtoPdb:685,"OBJECTIVES: I. Determine whether intermittent, long-term, subcutaneous administration of calcitonin increases phosphaturia, reduces hyperphosphatemia, and increases intact parathyroid hormone level...",,,,,True,,,,,,,
val,8d9398b0af66,NCT01656057,The Impact of Gall Bladder Emptying and Bile Acids on the Human GLP-1-secretion,COMPLETED,NA,To Assess the Impact of Bile Acids on Human Glukagon-like-peptide-1 Secretion,"DRUG: Acetaminophen, DRUG: Metformin, DRUG: Colesevelam, OTHER: Cholecystokinin-8, OTHER: Saline",Other,https://clinicaltrials.gov/study/NCT01656057; PMID:27003305; PMC:8699532; PMID:35360673; PMID:25724156; PMID:35855347; https://openalex.org/W4205536718; PMID:37936002; https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=4779; https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=4503,clinicaltrials_gov:NCT01656057; PMID:27003305; PMC:8699532; PMID:35360673; PMID:25724156; PMID:35855347; openalex:https://doi.org/10.1007/s00535-020-01746-z; PMID:37936002; iuphar:GtoPdb:4779; iuphar:GtoPdb:4503,"The last couple of years it has been shown that bile acids not only acts as simple emulsifiers of fat, but constitutes a complex metabolic integrator which not only have an influence on fat digesti...",Oral,https://clinicaltrials.gov/study/NCT01656057,clinicaltrials_gov:NCT01656057,Arm: Acetaminophen+saline - Acetaminophen tablet 1500 mg via nasogastric tube + i.v. saline,Positive,https://clinicaltrials.gov/study/NCT01656057; PMID:35360673; PMID:25724156; PMID:35855347; https://openalex.org/W4205536718; PMID:37936002; PMID:41723955; PMID:39640865; https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=4779; https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=4503,clinicaltrials_gov:NCT01656057; PMID:35360673; PMID:25724156; PMID:35855347; openalex:https://doi.org/10.1007/s00535-020-01746-z; PMID:37936002; PMID:41723955; PMID:39640865; iuphar:GtoPdb:4779; iuphar:GtoPdb:4503,"The last couple of years it has been shown that bile acids not only acts as simple emulsifiers of fat, but constitutes a complex metabolic integrator which not only have an influence on fat digesti...",,,,,True,,,,,,,
val,8d9398b0af66,NCT01674491,Effects of Black Soy Peptide Supplementation on Blood Pressure and Oxidative Stress:A Randomized Controlled Trial,COMPLETED,PHASE3,Hypertension,DIETARY_SUPPLEMENT: black soy peptide,Other,https://clinicaltrials.gov/study/NCT01674491; PMID:37851183; PMID:36310082; PMID:33285165; PMID:23924691; PMID:26095242; https://openalex.org/W3029612785; https://openalex.org/W2166129369; https://rxnav.nlm.nih.gov/REST/rxcui/1484859,clinicaltrials_gov:NCT01674491; PMID:37851183; PMID:36310082; PMID:33285165; PMID:23924691; PMID:26095242; openalex:https://doi.org/10.1186/s43014-020-0020-5; openalex:https://doi.org/10.3390/i8090950; rxnorm:1484859,"Trial participants included men and women aged 30 to 65 years who had an average systolic blood pressure (SBP) between 130 to 159 mmHg, average diastolic blood pressure (DBP) between 80 to 99 mmHg,...",Oral,https://clinicaltrials.gov/study/NCT01674491,clinicaltrials_gov:NCT01674491,"Arm: placebo - similar appearance to the black soy peptide tablet, 8 weeks",Positive,https://clinicaltrials.gov/study/NCT01674491; https://openalex.org/W3029612785; https://openalex.org/W2166129369; PMID:23924691; PMID:31150625; PMID:23572839; PMID:27512971; PMID:40497293; https://rxnav.nlm.nih.gov/REST/rxcui/1484859,clinicaltrials_gov:NCT01674491; openalex:https://doi.org/10.1186/s43014-020-0020-5; openalex:https://doi.org/10.3390/i8090950; PMID:23924691; PMID:31150625; PMID:23572839; PMID:27512971; PMID:40497293; rxnorm:1484859,"Trial participants included men and women aged 30 to 65 years who had an average systolic blood pressure (SBP) between 130 to 159 mmHg, average diastolic blood pressure (DBP) between 80 to 99 mmHg,...",,,,,True,,,,,,,
val,8d9398b0af66,NCT01687595,"A Phase 2a, Multicenter, Double-blinded, Randomized, 2-Period Trial to Evaluate the Effect of HerpV Administered in Combination With the Stimulon® Adjuvant QS-21 on Viral Shedding in Adults With Recurrent Genital Herpes",COMPLETED,PHASE2,Herpes Simplex Type 2,"DRUG: HerpV and QS-21, DRUG: Placebo",Other,https://clinicaltrials.gov/study/NCT01687595; PMC:13030542; PMC:6917347; PMC:11917526; PMC:5175367; PMC:4840408; PMC:10864879; PMC:4385587; https://www.rcsb.org/structure/9SZY; https://www.rcsb.org/structure/9HZ3,clinicaltrials_gov:NCT01687595; PMC:13030542; PMC:6917347; PMC:11917526; PMC:5175367; PMC:4840408; PMC:10864879; PMC:4385587; rcsb_pdb:PDB:9SZY; rcsb_pdb:PDB:9HZ3,This study will evaluate the biological effectiveness and safety of the HerpV vaccine in combination with adjuvant QS-21. The Safety and tolerability of HerpV plus QS-21 will also be evaluated by c...,Injection/Infusion,https://clinicaltrials.gov/study/NCT01687595,clinicaltrials_gov:NCT01687595,"Arm: HerpV 240 μg + QS-21 50 μg - Participants will receive a combination of HerpV 240 micrograms (μg) and QS-21 50 μg injection subcutaneously at Weeks 0, 2 and 4 in treatment period 1. At Week 24...",Positive,https://clinicaltrials.gov/study/NCT01687595; PMID:41893790; PMID:31846475; PMID:35408788; PMC:11917526; PMC:5175367; PMC:4840408; https://doi.org/10.35259/isi.2026_76328; https://www.rcsb.org/structure/9SZY; https://www.rcsb.org/structure/9HZ3,clinicaltrials_gov:NCT01687595; PMID:41893790; PMID:31846475; PMID:35408788; PMC:11917526; PMC:5175367; PMC:4840408; crossref:DOI:10.35259/isi.2026_76328; rcsb_pdb:PDB:9SZY; rcsb_pdb:PDB:9HZ3,This study will evaluate the biological effectiveness and safety of the HerpV vaccine in combination with adjuvant QS-21. The Safety and tolerability of HerpV plus QS-21 will also be evaluated by c...,,,,,True,https://clinicaltrials.gov/study/NCT01687595; PMC:13030542; PMC:6917347; PMC:11917526; PMC:5175367; PMC:4840408; https://www.rcsb.org/structure/9SZY; https://www.rcsb.org/structure/9HZ3; https://rxnav.nlm.nih.gov/REST/rxcui/1164457,clinicaltrials_gov:NCT01687595; PMC:13030542; PMC:6917347; PMC:11917526; PMC:5175367; PMC:4840408; rcsb_pdb:PDB:9SZY; rcsb_pdb:PDB:9HZ3; rxnorm:1164457,This study will evaluate the biological effectiveness and safety of the HerpV vaccine in combination with adjuvant QS-21. The Safety and tolerability of HerpV plus QS-21 will also be evaluated by c...,,,,
val,8d9398b0af66,NCT02608372,"Effect of Brown Seaweeds on Glycaemia, Gastric Emptying, and Appetite: A Randomized, Controlled Crossover Meal Study",COMPLETED,NA,High Blood Glucose,"OTHER: LD, OTHER: UP, OTHER: CTR",Other,,,,Oral,https://clinicaltrials.gov/study/NCT02608372; PMID:32917417; PMC:7823344; https://openalex.org/W4386366169; https://doi.org/10.58837/chula.the.2011.802; https://doi.org/10.1111/j.1365-2109.2010.02526.x; https://www.uniprot.org/uniprotkb/Q8TCY9; https://www.uniprot.org/uniprotkb/A0AAN4ZI68; https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5369; https://www.ebi.ac.uk/proteins/api/proteins/A0A086L7N1,clinicaltrials_gov:NCT02608372; PMID:32917417; PMC:7823344; openalex:https://doi.org/10.18311/jnr/2023/30820; crossref:DOI:10.58837/chula.the.2011.802; crossref:DOI:10.1111/j.1365-2109.2010.02526.x; uniprot:Q8TCY9; uniprot:A0AAN4ZI68; iuphar:GtoPdb:5369; ebi_proteins:A0A086L7N1,"The project is a randomized, 3-way, blinded crossover trial in which 20 healthy, fasted participants consume meals with 30 g of a linear corn starch and 5 g of one of the seaweeds, Laminara digitat...",Positive,https://clinicaltrials.gov/study/NCT02608372; https://openalex.org/W4386366169; PMID:32917417; https://doi.org/10.58837/chula.the.2011.802; https://doi.org/10.1111/j.1365-2109.2010.02526.x; PMC:7823344; https://doi.org/10.1385/endo:19:3:327; https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5369; https://www.uniprot.org/uniprotkb/Q8TCY9; https://www.uniprot.org/uniprotkb/A0AAN4ZI68,clinicaltrials_gov:NCT02608372; openalex:https://doi.org/10.18311/jnr/2023/30820; PMID:32917417; crossref:DOI:10.58837/chula.the.2011.802; crossref:DOI:10.1111/j.1365-2109.2010.02526.x; PMC:7823344; crossref:DOI:10.1385/endo:19:3:327; iuphar:GtoPdb:5369; uniprot:Q8TCY9; uniprot:A0AAN4ZI68,"The project is a randomized, 3-way, blinded crossover trial in which 20 healthy, fasted participants consume meals with 30 g of a linear corn starch and 5 g of one of the seaweeds, Laminara digitat...",,,,,True,,,,,,,
val,8d9398b0af66,NCT02608996,Therapeutic Effects of BNP in Hypertensive Patients,RECRUITING,"PHASE1, PHASE2",Hypertension,"DRUG: Nesiritide, DRUG: Placebo",Other,https://clinicaltrials.gov/study/NCT02608996; PMC:10338386; PMC:7967108; PMC:11533979; PMC:12037106; https://doi.org/10.1378/chest.127.5.1870; https://doi.org/10.1378/chest.126.1.302; https://doi.org/10.32388/u1w0gh; https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=4890; https://www.rcsb.org/structure/9SZY,clinicaltrials_gov:NCT02608996; PMC:10338386; PMC:7967108; PMC:11533979; PMC:12037106; crossref:DOI:10.1378/chest.127.5.1870; crossref:DOI:10.1378/chest.126.1.302; crossref:DOI:10.32388/u1w0gh; iuphar:GtoPdb:4890; rcsb_pdb:PDB:9SZY,"Hypertension remains a global burden in cardiovascular disease leading to stroke, myocardial infarction, and heart failure. Its myocardial complications result from increased mechanical load on the...",Injection/Infusion,https://clinicaltrials.gov/study/NCT02608996,clinicaltrials_gov:NCT02608996,"Arm: Subcutaneous BNP - Patients will receive gradually increasing doses (10-25 µg/kg) of subcutaneously administered nesiritide (BNP) twice daily for two days, to determine the feasibility, safety...",Active,,,,,https://clinicaltrials.gov/study/NCT02608996; PMID:38363454; PMC:10338386; PMC:7967108; PMC:12037106; https://doi.org/10.1378/chest.127.5.1870; https://doi.org/10.1378/chest.126.1.302; https://doi.org/10.32388/u1w0gh; https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=4890; https://www.rcsb.org/structure/9SZY,clinicaltrials_gov:NCT02608996; PMID:38363454; PMC:10338386; PMC:7967108; PMC:12037106; crossref:DOI:10.1378/chest.127.5.1870; crossref:DOI:10.1378/chest.126.1.302; crossref:DOI:10.32388/u1w0gh; iuphar:GtoPdb:4890; rcsb_pdb:PDB:9SZY,"Hypertension remains a global burden in cardiovascular disease leading to stroke, myocardial infarction, and heart failure. Its myocardial complications result from increased mechanical load on the...",True,,,,,,,
val,8d9398b0af66,NCT03055000,"Randomized, Double-Blind, Placebo-Controlled, Phase 1 Study in Healthy Volunteers to Evaluate the Safety and Immunogenicity of AGS-v, a Universal Mosquito-Borne Disease Vaccine",COMPLETED,PHASE1,Mosquito-Borne Disease,"BIOLOGICAL: AGS-v, BIOLOGICAL: AGS-v + adjuvant, OTHER: Placebo",Other,https://clinicaltrials.gov/study/NCT03055000; PMID:32534628; PMC:12356332; PMC:13096324; PMC:5989336; PMC:11945797; PMC:7850325; PMC:5490820; https://www.rcsb.org/structure/9SZY; https://www.rcsb.org/structure/9HZ3,clinicaltrials_gov:NCT03055000; PMID:32534628; PMC:12356332; PMC:13096324; PMC:5989336; PMC:11945797; PMC:7850325; PMC:5490820; rcsb_pdb:PDB:9SZY; rcsb_pdb:PDB:9HZ3,"Background:

Mosquitos carry diseases that cause major health problems and death worldwide. The AGS-v vaccine targets proteins in mosquito saliva. This may help prevent many mosquito-borne diseases...",Injection/Infusion,https://clinicaltrials.gov/study/NCT03055000; PMID:32534628; PMC:12356332; PMC:13096324; PMC:5989336; PMC:11945797; https://www.rcsb.org/structure/9SZY; https://www.rcsb.org/structure/9HZ3; https://reporter.nih.gov/search/results/?text_terms=AGS-v+++adjuvant,clinicaltrials_gov:NCT03055000; PMID:32534628; PMC:12356332; PMC:13096324; PMC:5989336; PMC:11945797; rcsb_pdb:PDB:9SZY; rcsb_pdb:PDB:9HZ3; nih_reporter:NIH:5R37AI018045-46; nih_reporter:NIH:5R01AI176515-04,"Background:

Mosquitos carry diseases that cause major health problems and death worldwide. The AGS-v vaccine targets proteins in mosquito saliva. This may help prevent many mosquito-borne diseases...",Positive,https://clinicaltrials.gov/study/NCT03055000; https://openalex.org/W3200059920; PMID:31062185; PMID:35891284; PMID:32534628; https://doi.org/10.1162/2e3983f5.c20c8d1e; https://doi.org/10.1016/j.ebiom.2022.104375; PMC:12356332; https://www.rcsb.org/structure/9SZY; https://www.rcsb.org/structure/9HZ3,clinicaltrials_gov:NCT03055000; openalex:https://doi.org/10.1101/2021.09.14.21263589; PMID:31062185; PMID:35891284; PMID:32534628; crossref:DOI:10.1162/2e3983f5.c20c8d1e; crossref:DOI:10.1016/j.ebiom.2022.104375; PMC:12356332; rcsb_pdb:PDB:9SZY; rcsb_pdb:PDB:9HZ3,"Background:

Mosquitos carry diseases that cause major health problems and death worldwide. The AGS-v vaccine targets proteins in mosquito saliva. This may help prevent many mosquito-borne diseases...",,,,,True,https://clinicaltrials.gov/study/NCT03055000; PMID:32534628; PMC:12356332; PMC:13096324; PMC:5989336; PMC:11945797; https://www.rcsb.org/structure/9SZY; https://www.rcsb.org/structure/9HZ3; https://reporter.nih.gov/search/results/?text_terms=AGS-v+++adjuvant,clinicaltrials_gov:NCT03055000; PMID:32534628; PMC:12356332; PMC:13096324; PMC:5989336; PMC:11945797; rcsb_pdb:PDB:9SZY; rcsb_pdb:PDB:9HZ3; nih_reporter:NIH:5R37AI018045-46; nih_reporter:NIH:5R01AI176515-04,"Background:

Mosquitos carry diseases that cause major health problems and death worldwide. The AGS-v vaccine targets proteins in mosquito saliva. This may help prevent many mosquito-borne diseases...",,,,
val,8d9398b0af66,NCT03089190,SLIM8 - Acute Effects of DC7-2 on Appetite,COMPLETED,NA,"Appetite; Lack or Loss, Nonorganic Origin","DIETARY_SUPPLEMENT: DC7-2, DIETARY_SUPPLEMENT: DC7-2 + potato protein isolate, DIETARY_SUPPLEMENT: Potato protein isolate, DIETARY_SUPPLEMENT: Placebo",Other,https://clinicaltrials.gov/study/NCT03089190; PMID:28608841; PMID:11511741; PMID:17217395; PMID:16375734; PMID:19866869; PMID:16475980; https://openalex.org/W7132708851; https://rxnav.nlm.nih.gov/REST/rxcui/196238; https://rxnav.nlm.nih.gov/REST/rxcui/1164457,clinicaltrials_gov:NCT03089190; PMID:28608841; PMID:11511741; PMID:17217395; PMID:16375734; PMID:19866869; PMID:16475980; openalex:https://openalex.org/W7132708851; rxnorm:196238; rxnorm:1164457,"A double-blind, randomized crossover design with four arms including three experimental conditions and placebo will be applied. After having successfully completed screening procedures, eligible pa...",Oral,https://clinicaltrials.gov/study/NCT03089190; PMID:28608841; PMID:11511741; PMID:17217395; PMID:16375734; PMID:19866869; https://rxnav.nlm.nih.gov/REST/rxcui/196238; https://rxnav.nlm.nih.gov/REST/rxcui/1164457,clinicaltrials_gov:NCT03089190; PMID:28608841; PMID:11511741; PMID:17217395; PMID:16375734; PMID:19866869; rxnorm:196238; rxnorm:1164457,"A double-blind, randomized crossover design with four arms including three experimental conditions and placebo will be applied. After having successfully completed screening procedures, eligible pa...",Positive,https://clinicaltrials.gov/study/NCT03089190; PMID:16475980; https://openalex.org/W7132708851; PMID:28608841; PMID:11511741; PMID:17217395; PMID:16375734; PMID:19866869; https://rxnav.nlm.nih.gov/REST/rxcui/196238; https://rxnav.nlm.nih.gov/REST/rxcui/1164457,clinicaltrials_gov:NCT03089190; PMID:16475980; openalex:https://openalex.org/W7132708851; PMID:28608841; PMID:11511741; PMID:17217395; PMID:16375734; PMID:19866869; rxnorm:196238; rxnorm:1164457,"A double-blind, randomized crossover design with four arms including three experimental conditions and placebo will be applied. After having successfully completed screening procedures, eligible pa...",,,,,True,https://clinicaltrials.gov/study/NCT03089190; PMID:28608841; PMID:11511741; PMID:17217395; PMID:16375734; PMID:19866869; https://rxnav.nlm.nih.gov/REST/rxcui/196238; https://rxnav.nlm.nih.gov/REST/rxcui/1164457,clinicaltrials_gov:NCT03089190; PMID:28608841; PMID:11511741; PMID:17217395; PMID:16375734; PMID:19866869; rxnorm:196238; rxnorm:1164457,"A double-blind, randomized crossover design with four arms including three experimental conditions and placebo will be applied. After having successfully completed screening procedures, eligible pa...",,,,
val,8d9398b0af66,NCT03096834,"A 12-week Double-blind, Randomized, Multicenter Study Comparing the Efficacy and Safety of Once Monthly Subcutaneous 140 mg AMG 334 Against Placebo in Adult Episodic Migraine Patients Who Have Failed 2-4 Prophylactic Treatments (LIBERTY)",COMPLETED,PHASE3,Episodic Migraine,"BIOLOGICAL: AMG334 (70 mg) Pre-Filled Syringe (PFS), BIOLOGICAL: Placebo Pre-Filled Syringe (PFS)",Other,,,,Injection/Infusion,https://clinicaltrials.gov/study/NCT03096834,clinicaltrials_gov:NCT03096834,"Title: A 12-week Double-blind, Randomized, Multicenter Study Comparing the Efficacy and Safety of Once Monthly Subcutaneous 140 mg AMG 334 Against Placebo in Adult Episodic Migraine Patients Who Ha...",Positive,https://clinicaltrials.gov/study/NCT03096834; PMID:32061264; PMID:33495299; PMID:31024263; PMID:33910942; PMID:30360965; PMID:34845002; PMID:33402419,clinicaltrials_gov:NCT03096834; PMID:32061264; PMID:33495299; PMID:31024263; PMID:33910942; PMID:30360965; PMID:34845002; PMID:33402419,"This study was a double blind, placebo-controlled, randomized trial in adult patients with episodic migraine. There was a screening period of 2 weeks to assess initial eligibility, and a 4-week bas...",,,,,False,https://clinicaltrials.gov/study/NCT03096834; PMID:30360965; PMID:34845002; PMID:33402419; PMID:35978286; PMID:38669638,clinicaltrials_gov:NCT03096834; PMID:30360965; PMID:34845002; PMID:33402419; PMID:35978286; PMID:38669638,"This study was a double blind, placebo-controlled, randomized trial in adult patients with episodic migraine. There was a screening period of 2 weeks to assess initial eligibility, and a 4-week bas...",,,,
